Provincia,Velocidad_Categoria,Usuarios,Categoria
BUENOS AIRES,6 Mbps,28.0,Baja
BUENOS AIRES,6 Mbps,304.0,Baja
BUENOS AIRES,6 Mbps,3.0,Baja
BUENOS AIRES,6 Mbps,77.0,Baja
BUENOS AIRES,6 Mbps,8.0,Baja
BUENOS AIRES,6 Mbps,5023.0,Baja
BUENOS AIRES,6 Mbps,68.0,Baja
BUENOS AIRES,6 Mbps,45.0,Baja
BUENOS AIRES,6 Mbps,24.0,Baja
BUENOS AIRES,6 Mbps,127.0,Baja
BUENOS AIRES,6 Mbps,27.0,Baja
BUENOS AIRES,6 Mbps,5.0,Baja
BUENOS AIRES,6 Mbps,1.0,Baja
BUENOS AIRES,6 Mbps,1.0,Baja
BUENOS AIRES,6 Mbps,93.0,Baja
BUENOS AIRES,6 Mbps,504.0,Baja
BUENOS AIRES,6 Mbps,313.0,Baja
BUENOS AIRES,6 Mbps,206.0,Baja
BUENOS AIRES,6 Mbps,751.0,Baja
BUENOS AIRES,6 Mbps,67.0,Baja
BUENOS AIRES,6 Mbps,143.0,Baja
BUENOS AIRES,6 Mbps,21.0,Baja
BUENOS AIRES,6 Mbps,692.0,Baja
BUENOS AIRES,6 Mbps,6.0,Baja
BUENOS AIRES,6 Mbps,106.0,Baja
BUENOS AIRES,6 Mbps,103.0,Baja
BUENOS AIRES,6 Mbps,161.0,Baja
BUENOS AIRES,6 Mbps,23.0,Baja
BUENOS AIRES,6 Mbps,29.0,Baja
BUENOS AIRES,6 Mbps,29.0,Baja
BUENOS AIRES,6 Mbps,29.0,Baja
BUENOS AIRES,6 Mbps,29.0,Baja
BUENOS AIRES,6 Mbps,394.0,Baja
BUENOS AIRES,6 Mbps,29.0,Baja
BUENOS AIRES,6 Mbps,29.0,Baja
BUENOS AIRES,6 Mbps,29.0,Baja
BUENOS AIRES,6 Mbps,29.0,Baja
BUENOS AIRES,6 Mbps,29.0,Baja
BUENOS AIRES,6 Mbps,29.0,Baja
BUENOS AIRES,6 Mbps,1.0,Baja
BUENOS AIRES,6 Mbps,5.0,Baja
BUENOS AIRES,6 Mbps,146.0,Baja
BUENOS AIRES,6 Mbps,6.0,Baja
BUENOS AIRES,6 Mbps,208.0,Baja
BUENOS AIRES,6 Mbps,2.0,Baja
BUENOS AIRES,6 Mbps,16.0,Baja
BUENOS AIRES,6 Mbps,2.0,Baja
BUENOS AIRES,6 Mbps,1.0,Baja
BUENOS AIRES,6 Mbps,1.0,Baja
BUENOS AIRES,6 Mbps,136.0,Baja
BUENOS AIRES,6 Mbps,10.0,Baja
BUENOS AIRES,6 Mbps,30.0,Baja
BUENOS AIRES,6 Mbps,21.0,Baja
BUENOS AIRES,6 Mbps,86.0,Baja
BUENOS AIRES,6 Mbps,85.0,Baja
BUENOS AIRES,6 Mbps,2.0,Baja
BUENOS AIRES,6 Mbps,87.0,Baja
BUENOS AIRES,6 Mbps,11.0,Baja
BUENOS AIRES,6 Mbps,48.0,Baja
BUENOS AIRES,6 Mbps,804.0,Baja
BUENOS AIRES,6 Mbps,37.0,Baja
BUENOS AIRES,6 Mbps,1.0,Baja
BUENOS AIRES,6 Mbps,156.0,Baja
BUENOS AIRES,6 Mbps,357.0,Baja
BUENOS AIRES,6 Mbps,1413.0,Baja
BUENOS AIRES,6 Mbps,30.0,Baja
BUENOS AIRES,6 Mbps,96.0,Baja
BUENOS AIRES,6 Mbps,37.0,Baja
BUENOS AIRES,6 Mbps,90.0,Baja
BUENOS AIRES,6 Mbps,1.0,Baja
BUENOS AIRES,6 Mbps,1.0,Baja
BUENOS AIRES,6 Mbps,1.0,Baja
BUENOS AIRES,6 Mbps,1.0,Baja
BUENOS AIRES,6 Mbps,52.0,Baja
BUENOS AIRES,6 Mbps,1208.0,Baja
BUENOS AIRES,6 Mbps,12.0,Baja
BUENOS AIRES,6 Mbps,215.0,Baja
BUENOS AIRES,6 Mbps,123.0,Baja
BUENOS AIRES,6 Mbps,28.0,Baja
BUENOS AIRES,6 Mbps,778.0,Baja
BUENOS AIRES,6 Mbps,328.0,Baja
BUENOS AIRES,6 Mbps,184.0,Baja
BUENOS AIRES,6 Mbps,30.0,Baja
BUENOS AIRES,6 Mbps,617.0,Baja
BUENOS AIRES,6 Mbps,1191.0,Baja
BUENOS AIRES,6 Mbps,9.0,Baja
BUENOS AIRES,6 Mbps,1.0,Baja
BUENOS AIRES,6 Mbps,97.0,Baja
BUENOS AIRES,6 Mbps,19.0,Baja
BUENOS AIRES,6 Mbps,36.0,Baja
BUENOS AIRES,6 Mbps,15.0,Baja
BUENOS AIRES,6 Mbps,87.0,Baja
BUENOS AIRES,6 Mbps,99.0,Baja
BUENOS AIRES,6 Mbps,135.0,Baja
BUENOS AIRES,6 Mbps,104.0,Baja
BUENOS AIRES,6 Mbps,102.0,Baja
BUENOS AIRES,6 Mbps,176.0,Baja
BUENOS AIRES,6 Mbps,2.0,Baja
BUENOS AIRES,6 Mbps,44.0,Baja
BUENOS AIRES,6 Mbps,16.0,Baja
BUENOS AIRES,6 Mbps,32.0,Baja
BUENOS AIRES,6 Mbps,104.0,Baja
BUENOS AIRES,6 Mbps,268.0,Baja
BUENOS AIRES,6 Mbps,1.0,Baja
BUENOS AIRES,6 Mbps,1.0,Baja
BUENOS AIRES,6 Mbps,11.0,Baja
BUENOS AIRES,6 Mbps,771.0,Baja
BUENOS AIRES,6 Mbps,1.0,Baja
BUENOS AIRES,6 Mbps,544.0,Baja
BUENOS AIRES,6 Mbps,1.0,Baja
BUENOS AIRES,6 Mbps,3.0,Baja
BUENOS AIRES,6 Mbps,49.0,Baja
BUENOS AIRES,6 Mbps,237.0,Baja
BUENOS AIRES,6 Mbps,1254.0,Baja
BUENOS AIRES,6 Mbps,239.0,Baja
BUENOS AIRES,6 Mbps,2.0,Baja
BUENOS AIRES,6 Mbps,8.0,Baja
BUENOS AIRES,6 Mbps,387.0,Baja
BUENOS AIRES,6 Mbps,4.0,Baja
BUENOS AIRES,6 Mbps,177.0,Baja
BUENOS AIRES,6 Mbps,44.0,Baja
BUENOS AIRES,6 Mbps,22.0,Baja
BUENOS AIRES,6 Mbps,3.0,Baja
BUENOS AIRES,6 Mbps,200.0,Baja
BUENOS AIRES,6 Mbps,13.0,Baja
BUENOS AIRES,6 Mbps,7.0,Baja
BUENOS AIRES,6 Mbps,51.0,Baja
BUENOS AIRES,6 Mbps,20.0,Baja
BUENOS AIRES,6 Mbps,13.0,Baja
BUENOS AIRES,6 Mbps,14.0,Baja
BUENOS AIRES,6 Mbps,1220.0,Baja
BUENOS AIRES,6 Mbps,272.0,Baja
BUENOS AIRES,6 Mbps,52.0,Baja
BUENOS AIRES,6 Mbps,20.0,Baja
BUENOS AIRES,6 Mbps,697.0,Baja
BUENOS AIRES,6 Mbps,2.0,Baja
BUENOS AIRES,6 Mbps,18.0,Baja
BUENOS AIRES,6 Mbps,346.0,Baja
BUENOS AIRES,6 Mbps,10.0,Baja
BUENOS AIRES,6 Mbps,28.0,Baja
BUENOS AIRES,6 Mbps,2.0,Baja
BUENOS AIRES,6 Mbps,36.0,Baja
BUENOS AIRES,6 Mbps,1831.0,Baja
BUENOS AIRES,6 Mbps,20.0,Baja
BUENOS AIRES,6 Mbps,9.0,Baja
BUENOS AIRES,6 Mbps,1.0,Baja
BUENOS AIRES,6 Mbps,58.0,Baja
BUENOS AIRES,6 Mbps,15.0,Baja
BUENOS AIRES,6 Mbps,5.0,Baja
BUENOS AIRES,6 Mbps,4.0,Baja
BUENOS AIRES,6 Mbps,171.0,Baja
BUENOS AIRES,6 Mbps,30.0,Baja
BUENOS AIRES,6 Mbps,22.0,Baja
BUENOS AIRES,6 Mbps,17.0,Baja
BUENOS AIRES,6 Mbps,6.0,Baja
BUENOS AIRES,6 Mbps,1015.0,Baja
BUENOS AIRES,6 Mbps,3359.0,Baja
BUENOS AIRES,6 Mbps,970.0,Baja
BUENOS AIRES,6 Mbps,236.0,Baja
BUENOS AIRES,6 Mbps,2.0,Baja
BUENOS AIRES,6 Mbps,1828.0,Baja
BUENOS AIRES,6 Mbps,13.0,Baja
BUENOS AIRES,6 Mbps,6.0,Baja
BUENOS AIRES,6 Mbps,8.0,Baja
BUENOS AIRES,6 Mbps,272.0,Baja
BUENOS AIRES,6 Mbps,1132.0,Baja
BUENOS AIRES,6 Mbps,8.0,Baja
BUENOS AIRES,6 Mbps,11.0,Baja
BUENOS AIRES,6 Mbps,3.0,Baja
BUENOS AIRES,6 Mbps,27.0,Baja
BUENOS AIRES,6 Mbps,11.0,Baja
BUENOS AIRES,6 Mbps,2.0,Baja
BUENOS AIRES,6 Mbps,112.0,Baja
BUENOS AIRES,6 Mbps,325.0,Baja
BUENOS AIRES,6 Mbps,88.0,Baja
BUENOS AIRES,6 Mbps,2826.0,Baja
BUENOS AIRES,6 Mbps,1.0,Baja
BUENOS AIRES,6 Mbps,1.0,Baja
BUENOS AIRES,6 Mbps,223.0,Baja
BUENOS AIRES,6 Mbps,20.0,Baja
BUENOS AIRES,6 Mbps,6.0,Baja
BUENOS AIRES,6 Mbps,3.0,Baja
BUENOS AIRES,6 Mbps,35.0,Baja
BUENOS AIRES,6 Mbps,3.0,Baja
BUENOS AIRES,6 Mbps,8.0,Baja
BUENOS AIRES,6 Mbps,1.0,Baja
BUENOS AIRES,6 Mbps,4.0,Baja
BUENOS AIRES,6 Mbps,17.0,Baja
BUENOS AIRES,6 Mbps,3.0,Baja
BUENOS AIRES,6 Mbps,125.0,Baja
BUENOS AIRES,6 Mbps,6.0,Baja
BUENOS AIRES,6 Mbps,4.0,Baja
BUENOS AIRES,6 Mbps,10.0,Baja
BUENOS AIRES,6 Mbps,1.0,Baja
BUENOS AIRES,6 Mbps,2.0,Baja
BUENOS AIRES,6 Mbps,6.0,Baja
BUENOS AIRES,6 Mbps,12.0,Baja
BUENOS AIRES,6 Mbps,20.0,Baja
BUENOS AIRES,6 Mbps,2.0,Baja
BUENOS AIRES,6 Mbps,11.0,Baja
BUENOS AIRES,6 Mbps,25.0,Baja
BUENOS AIRES,6 Mbps,6.0,Baja
BUENOS AIRES,6 Mbps,34.0,Baja
BUENOS AIRES,6 Mbps,1528.0,Baja
BUENOS AIRES,6 Mbps,22.0,Baja
BUENOS AIRES,6 Mbps,244.0,Baja
BUENOS AIRES,6 Mbps,75.0,Baja
BUENOS AIRES,6 Mbps,202.0,Baja
BUENOS AIRES,6 Mbps,716.0,Baja
BUENOS AIRES,6 Mbps,1.0,Baja
BUENOS AIRES,6 Mbps,31.0,Baja
BUENOS AIRES,6 Mbps,375.0,Baja
BUENOS AIRES,6 Mbps,101.0,Baja
CABA,6 Mbps,9017.0,Baja
CATAMARCA,6 Mbps,97.0,Baja
CATAMARCA,6 Mbps,85.0,Baja
CATAMARCA,6 Mbps,8.0,Baja
CATAMARCA,6 Mbps,10.0,Baja
CATAMARCA,6 Mbps,5.0,Baja
CATAMARCA,6 Mbps,7.0,Baja
CATAMARCA,6 Mbps,1.0,Baja
CATAMARCA,6 Mbps,468.0,Baja
CATAMARCA,6 Mbps,6.0,Baja
CATAMARCA,6 Mbps,10.0,Baja
CATAMARCA,6 Mbps,5.0,Baja
CATAMARCA,6 Mbps,8.0,Baja
CATAMARCA,6 Mbps,70.0,Baja
CHACO,6 Mbps,19.0,Baja
CHACO,6 Mbps,12.0,Baja
CHACO,6 Mbps,15.0,Baja
CHACO,6 Mbps,453.0,Baja
CHACO,6 Mbps,150.0,Baja
CHACO,6 Mbps,11.0,Baja
CHACO,6 Mbps,33.0,Baja
CHACO,6 Mbps,8.0,Baja
CHACO,6 Mbps,4.0,Baja
CHACO,6 Mbps,217.0,Baja
CHACO,6 Mbps,225.0,Baja
CHACO,6 Mbps,8.0,Baja
CHACO,6 Mbps,315.0,Baja
CHACO,6 Mbps,142.0,Baja
CHACO,6 Mbps,90.0,Baja
CHACO,6 Mbps,502.0,Baja
CHACO,6 Mbps,4.0,Baja
CHACO,6 Mbps,93.0,Baja
CHACO,6 Mbps,12.0,Baja
CHACO,6 Mbps,2.0,Baja
CHACO,6 Mbps,14.0,Baja
CHACO,6 Mbps,46.0,Baja
CHACO,6 Mbps,13.0,Baja
CHACO,6 Mbps,31.0,Baja
CHACO,6 Mbps,145.0,Baja
CHACO,6 Mbps,291.0,Baja
CHACO,6 Mbps,147.0,Baja
CHACO,6 Mbps,612.0,Baja
CHACO,6 Mbps,59.0,Baja
CHACO,6 Mbps,74.0,Baja
CHACO,6 Mbps,686.0,Baja
CHACO,6 Mbps,351.0,Baja
CHUBUT,6 Mbps,585.0,Baja
CHUBUT,6 Mbps,2.0,Baja
CHUBUT,6 Mbps,7.0,Baja
CHUBUT,6 Mbps,11.0,Baja
CHUBUT,6 Mbps,643.0,Baja
CHUBUT,6 Mbps,236.0,Baja
CHUBUT,6 Mbps,11618.0,Baja
CHUBUT,6 Mbps,132.0,Baja
CHUBUT,6 Mbps,176.0,Baja
CHUBUT,6 Mbps,128.0,Baja
CHUBUT,6 Mbps,181.0,Baja
CHUBUT,6 Mbps,258.0,Baja
CHUBUT,6 Mbps,50.0,Baja
CHUBUT,6 Mbps,163.0,Baja
CHUBUT,6 Mbps,131.0,Baja
CORDOBA,6 Mbps,386.0,Baja
CORDOBA,6 Mbps,101.0,Baja
CORDOBA,6 Mbps,314.0,Baja
CORDOBA,6 Mbps,4.0,Baja
CORDOBA,6 Mbps,141.0,Baja
CORDOBA,6 Mbps,610.0,Baja
CORDOBA,6 Mbps,9.0,Baja
CORDOBA,6 Mbps,4.0,Baja
CORDOBA,6 Mbps,64.0,Baja
CORDOBA,6 Mbps,46.0,Baja
CORDOBA,6 Mbps,203.0,Baja
CORDOBA,6 Mbps,441.0,Baja
CORDOBA,6 Mbps,12.0,Baja
CORDOBA,6 Mbps,159.0,Baja
CORDOBA,6 Mbps,7646.0,Baja
CORDOBA,6 Mbps,7.0,Baja
CORDOBA,6 Mbps,40.0,Baja
CORDOBA,6 Mbps,10.0,Baja
CORDOBA,6 Mbps,12.0,Baja
CORDOBA,6 Mbps,90.0,Baja
CORDOBA,6 Mbps,642.0,Baja
CORDOBA,6 Mbps,92.0,Baja
CORDOBA,6 Mbps,145.0,Baja
CORDOBA,6 Mbps,91.0,Baja
CORDOBA,6 Mbps,400.0,Baja
CORDOBA,6 Mbps,358.0,Baja
CORDOBA,6 Mbps,383.0,Baja
CORDOBA,6 Mbps,945.0,Baja
CORDOBA,6 Mbps,68.0,Baja
CORDOBA,6 Mbps,197.0,Baja
CORDOBA,6 Mbps,276.0,Baja
CORDOBA,6 Mbps,6.0,Baja
CORDOBA,6 Mbps,699.0,Baja
CORDOBA,6 Mbps,3.0,Baja
CORDOBA,6 Mbps,2.0,Baja
CORDOBA,6 Mbps,3.0,Baja
CORDOBA,6 Mbps,25.0,Baja
CORDOBA,6 Mbps,6.0,Baja
CORDOBA,6 Mbps,61.0,Baja
CORDOBA,6 Mbps,11.0,Baja
CORDOBA,6 Mbps,2.0,Baja
CORDOBA,6 Mbps,91.0,Baja
CORDOBA,6 Mbps,1016.0,Baja
CORDOBA,6 Mbps,1653.0,Baja
CORDOBA,6 Mbps,285.0,Baja
CORDOBA,6 Mbps,65.0,Baja
CORDOBA,6 Mbps,529.0,Baja
CORDOBA,6 Mbps,347.0,Baja
CORDOBA,6 Mbps,5.0,Baja
CORDOBA,6 Mbps,303.0,Baja
CORDOBA,6 Mbps,49.0,Baja
CORDOBA,6 Mbps,219.0,Baja
CORDOBA,6 Mbps,449.0,Baja
CORDOBA,6 Mbps,73.0,Baja
CORDOBA,6 Mbps,102.0,Baja
CORDOBA,6 Mbps,12.0,Baja
CORDOBA,6 Mbps,119.0,Baja
CORDOBA,6 Mbps,100.0,Baja
CORDOBA,6 Mbps,9.0,Baja
CORDOBA,6 Mbps,79.0,Baja
CORDOBA,6 Mbps,37.0,Baja
CORDOBA,6 Mbps,88.0,Baja
CORDOBA,6 Mbps,421.0,Baja
CORDOBA,6 Mbps,114.0,Baja
CORDOBA,6 Mbps,46.0,Baja
CORDOBA,6 Mbps,12.0,Baja
CORDOBA,6 Mbps,54.0,Baja
CORDOBA,6 Mbps,60.0,Baja
CORDOBA,6 Mbps,2.0,Baja
CORDOBA,6 Mbps,55.0,Baja
CORDOBA,6 Mbps,2401.0,Baja
CORDOBA,6 Mbps,62.0,Baja
CORDOBA,6 Mbps,6.0,Baja
CORDOBA,6 Mbps,55.0,Baja
CORDOBA,6 Mbps,1.0,Baja
CORDOBA,6 Mbps,33.0,Baja
CORDOBA,6 Mbps,9.0,Baja
CORDOBA,6 Mbps,123.0,Baja
CORDOBA,6 Mbps,64.0,Baja
CORDOBA,6 Mbps,25.0,Baja
CORDOBA,6 Mbps,35.0,Baja
CORDOBA,6 Mbps,43.0,Baja
CORDOBA,6 Mbps,303.0,Baja
CORDOBA,6 Mbps,24.0,Baja
CORDOBA,6 Mbps,265.0,Baja
CORDOBA,6 Mbps,85.0,Baja
CORDOBA,6 Mbps,9.0,Baja
CORDOBA,6 Mbps,39.0,Baja
CORDOBA,6 Mbps,311.0,Baja
CORDOBA,6 Mbps,11.0,Baja
CORDOBA,6 Mbps,39.0,Baja
CORDOBA,6 Mbps,19.0,Baja
CORDOBA,6 Mbps,40.0,Baja
CORDOBA,6 Mbps,1121.0,Baja
CORDOBA,6 Mbps,38.0,Baja
CORDOBA,6 Mbps,165.0,Baja
CORDOBA,6 Mbps,16.0,Baja
CORDOBA,6 Mbps,1113.0,Baja
CORDOBA,6 Mbps,233.0,Baja
CORDOBA,6 Mbps,103.0,Baja
CORDOBA,6 Mbps,653.0,Baja
CORDOBA,6 Mbps,18.0,Baja
CORDOBA,6 Mbps,30.0,Baja
CORDOBA,6 Mbps,524.0,Baja
CORDOBA,6 Mbps,26.0,Baja
CORDOBA,6 Mbps,110.0,Baja
CORDOBA,6 Mbps,11.0,Baja
CORDOBA,6 Mbps,233.0,Baja
CORDOBA,6 Mbps,197.0,Baja
CORDOBA,6 Mbps,28.0,Baja
CORDOBA,6 Mbps,24.0,Baja
CORDOBA,6 Mbps,63.0,Baja
CORDOBA,6 Mbps,22.0,Baja
CORDOBA,6 Mbps,136.0,Baja
CORDOBA,6 Mbps,164.0,Baja
CORDOBA,6 Mbps,9.0,Baja
CORDOBA,6 Mbps,185.0,Baja
CORDOBA,6 Mbps,83.0,Baja
CORDOBA,6 Mbps,767.0,Baja
CORDOBA,6 Mbps,75.0,Baja
CORDOBA,6 Mbps,157.0,Baja
CORDOBA,6 Mbps,87.0,Baja
CORDOBA,6 Mbps,152.0,Baja
CORDOBA,6 Mbps,56.0,Baja
CORDOBA,6 Mbps,4.0,Baja
CORDOBA,6 Mbps,252.0,Baja
CORDOBA,6 Mbps,75.0,Baja
CORDOBA,6 Mbps,1.0,Baja
CORDOBA,6 Mbps,43.0,Baja
CORDOBA,6 Mbps,7.0,Baja
CORDOBA,6 Mbps,9.0,Baja
CORDOBA,6 Mbps,50.0,Baja
CORDOBA,6 Mbps,2.0,Baja
CORDOBA,6 Mbps,191.0,Baja
CORDOBA,6 Mbps,18.0,Baja
CORDOBA,6 Mbps,4.0,Baja
CORDOBA,6 Mbps,1007.0,Baja
CORDOBA,6 Mbps,126.0,Baja
CORDOBA,6 Mbps,514.0,Baja
CORDOBA,6 Mbps,18.0,Baja
CORDOBA,6 Mbps,2479.0,Baja
CORDOBA,6 Mbps,11.0,Baja
CORDOBA,6 Mbps,667.0,Baja
CORDOBA,6 Mbps,20.0,Baja
CORDOBA,6 Mbps,15.0,Baja
CORDOBA,6 Mbps,1827.0,Baja
CORDOBA,6 Mbps,43.0,Baja
CORDOBA,6 Mbps,47.0,Baja
CORDOBA,6 Mbps,71.0,Baja
CORDOBA,6 Mbps,35.0,Baja
CORDOBA,6 Mbps,52.0,Baja
CORDOBA,6 Mbps,5.0,Baja
CORDOBA,6 Mbps,7.0,Baja
CORDOBA,6 Mbps,6.0,Baja
CORDOBA,6 Mbps,90.0,Baja
CORDOBA,6 Mbps,249.0,Baja
CORDOBA,6 Mbps,555.0,Baja
CORDOBA,6 Mbps,5.0,Baja
CORDOBA,6 Mbps,29.0,Baja
CORDOBA,6 Mbps,15.0,Baja
CORDOBA,6 Mbps,332.0,Baja
CORDOBA,6 Mbps,33.0,Baja
CORDOBA,6 Mbps,91.0,Baja
CORDOBA,6 Mbps,56.0,Baja
CORDOBA,6 Mbps,47.0,Baja
CORDOBA,6 Mbps,28.0,Baja
CORDOBA,6 Mbps,3.0,Baja
CORDOBA,6 Mbps,4.0,Baja
CORDOBA,6 Mbps,822.0,Baja
CORDOBA,6 Mbps,190.0,Baja
CORDOBA,6 Mbps,10.0,Baja
CORDOBA,6 Mbps,4.0,Baja
CORDOBA,6 Mbps,4.0,Baja
CORDOBA,6 Mbps,37.0,Baja
CORDOBA,6 Mbps,58.0,Baja
CORDOBA,6 Mbps,39.0,Baja
CORDOBA,6 Mbps,14.0,Baja
CORDOBA,6 Mbps,9.0,Baja
CORDOBA,6 Mbps,1.0,Baja
CORDOBA,6 Mbps,36.0,Baja
CORDOBA,6 Mbps,75.0,Baja
CORDOBA,6 Mbps,107.0,Baja
CORDOBA,6 Mbps,13.0,Baja
CORDOBA,6 Mbps,446.0,Baja
CORDOBA,6 Mbps,92.0,Baja
CORDOBA,6 Mbps,405.0,Baja
CORDOBA,6 Mbps,27.0,Baja
CORDOBA,6 Mbps,6.0,Baja
CORDOBA,6 Mbps,9.0,Baja
CORDOBA,6 Mbps,1177.0,Baja
CORDOBA,6 Mbps,938.0,Baja
CORDOBA,6 Mbps,102.0,Baja
CORDOBA,6 Mbps,65.0,Baja
CORDOBA,6 Mbps,40.0,Baja
CORDOBA,6 Mbps,112.0,Baja
CORDOBA,6 Mbps,25.0,Baja
CORDOBA,6 Mbps,217.0,Baja
CORDOBA,6 Mbps,4.0,Baja
CORDOBA,6 Mbps,3.0,Baja
CORDOBA,6 Mbps,696.0,Baja
CORDOBA,6 Mbps,252.0,Baja
CORDOBA,6 Mbps,1.0,Baja
CORDOBA,6 Mbps,62.0,Baja
CORDOBA,6 Mbps,4.0,Baja
CORDOBA,6 Mbps,23.0,Baja
CORDOBA,6 Mbps,192.0,Baja
CORDOBA,6 Mbps,42.0,Baja
CORDOBA,6 Mbps,428.0,Baja
CORDOBA,6 Mbps,9.0,Baja
CORDOBA,6 Mbps,2478.0,Baja
CORDOBA,6 Mbps,126.0,Baja
CORDOBA,6 Mbps,8.0,Baja
CORDOBA,6 Mbps,257.0,Baja
CORDOBA,6 Mbps,170.0,Baja
CORDOBA,6 Mbps,339.0,Baja
CORDOBA,6 Mbps,28.0,Baja
CORDOBA,6 Mbps,277.0,Baja
CORDOBA,6 Mbps,7.0,Baja
CORDOBA,6 Mbps,19.0,Baja
CORDOBA,6 Mbps,603.0,Baja
CORDOBA,6 Mbps,70.0,Baja
CORDOBA,6 Mbps,79.0,Baja
CORDOBA,6 Mbps,21.0,Baja
CORDOBA,6 Mbps,7.0,Baja
CORDOBA,6 Mbps,373.0,Baja
CORDOBA,6 Mbps,22.0,Baja
CORDOBA,6 Mbps,420.0,Baja
CORDOBA,6 Mbps,11.0,Baja
CORDOBA,6 Mbps,253.0,Baja
CORDOBA,6 Mbps,2.0,Baja
CORDOBA,6 Mbps,156.0,Baja
CORDOBA,6 Mbps,241.0,Baja
CORDOBA,6 Mbps,20.0,Baja
CORDOBA,6 Mbps,26.0,Baja
CORDOBA,6 Mbps,11.0,Baja
CORDOBA,6 Mbps,1.0,Baja
CORDOBA,6 Mbps,99.0,Baja
CORRIENTES,6 Mbps,136.0,Baja
CORRIENTES,6 Mbps,1391.0,Baja
CORRIENTES,6 Mbps,79.0,Baja
CORRIENTES,6 Mbps,2043.0,Baja
CORRIENTES,6 Mbps,97.0,Baja
CORRIENTES,6 Mbps,668.0,Baja
CORRIENTES,6 Mbps,63.0,Baja
CORRIENTES,6 Mbps,5.0,Baja
CORRIENTES,6 Mbps,2.0,Baja
CORRIENTES,6 Mbps,242.0,Baja
CORRIENTES,6 Mbps,35.0,Baja
CORRIENTES,6 Mbps,1.0,Baja
CORRIENTES,6 Mbps,359.0,Baja
CORRIENTES,6 Mbps,34.0,Baja
CORRIENTES,6 Mbps,4.0,Baja
CORRIENTES,6 Mbps,266.0,Baja
CORRIENTES,6 Mbps,7.0,Baja
CORRIENTES,6 Mbps,334.0,Baja
CORRIENTES,6 Mbps,402.0,Baja
CORRIENTES,6 Mbps,130.0,Baja
CORRIENTES,6 Mbps,75.0,Baja
CORRIENTES,6 Mbps,12.0,Baja
CORRIENTES,6 Mbps,6.0,Baja
CORRIENTES,6 Mbps,30.0,Baja
CORRIENTES,6 Mbps,106.0,Baja
CORRIENTES,6 Mbps,348.0,Baja
ENTRE RIOS,6 Mbps,268.0,Baja
ENTRE RIOS,6 Mbps,34.0,Baja
ENTRE RIOS,6 Mbps,173.0,Baja
ENTRE RIOS,6 Mbps,1.0,Baja
ENTRE RIOS,6 Mbps,294.0,Baja
ENTRE RIOS,6 Mbps,1281.0,Baja
ENTRE RIOS,6 Mbps,4.0,Baja
ENTRE RIOS,6 Mbps,66.0,Baja
ENTRE RIOS,6 Mbps,2.0,Baja
ENTRE RIOS,6 Mbps,34.0,Baja
ENTRE RIOS,6 Mbps,2.0,Baja
ENTRE RIOS,6 Mbps,301.0,Baja
ENTRE RIOS,6 Mbps,2.0,Baja
ENTRE RIOS,6 Mbps,87.0,Baja
ENTRE RIOS,6 Mbps,13.0,Baja
ENTRE RIOS,6 Mbps,174.0,Baja
ENTRE RIOS,6 Mbps,139.0,Baja
ENTRE RIOS,6 Mbps,45.0,Baja
ENTRE RIOS,6 Mbps,28.0,Baja
ENTRE RIOS,6 Mbps,46.0,Baja
ENTRE RIOS,6 Mbps,17.0,Baja
ENTRE RIOS,6 Mbps,16.0,Baja
ENTRE RIOS,6 Mbps,93.0,Baja
ENTRE RIOS,6 Mbps,155.0,Baja
ENTRE RIOS,6 Mbps,30.0,Baja
ENTRE RIOS,6 Mbps,20.0,Baja
ENTRE RIOS,6 Mbps,26.0,Baja
ENTRE RIOS,6 Mbps,238.0,Baja
ENTRE RIOS,6 Mbps,174.0,Baja
ENTRE RIOS,6 Mbps,12.0,Baja
ENTRE RIOS,6 Mbps,1037.0,Baja
ENTRE RIOS,6 Mbps,188.0,Baja
ENTRE RIOS,6 Mbps,63.0,Baja
ENTRE RIOS,6 Mbps,859.0,Baja
ENTRE RIOS,6 Mbps,405.0,Baja
ENTRE RIOS,6 Mbps,1321.0,Baja
ENTRE RIOS,6 Mbps,450.0,Baja
ENTRE RIOS,6 Mbps,69.0,Baja
ENTRE RIOS,6 Mbps,31.0,Baja
ENTRE RIOS,6 Mbps,119.0,Baja
ENTRE RIOS,6 Mbps,4.0,Baja
ENTRE RIOS,6 Mbps,4.0,Baja
ENTRE RIOS,6 Mbps,14.0,Baja
ENTRE RIOS,6 Mbps,48.0,Baja
ENTRE RIOS,6 Mbps,221.0,Baja
ENTRE RIOS,6 Mbps,13.0,Baja
ENTRE RIOS,6 Mbps,4.0,Baja
ENTRE RIOS,6 Mbps,29.0,Baja
ENTRE RIOS,6 Mbps,41.0,Baja
ENTRE RIOS,6 Mbps,124.0,Baja
ENTRE RIOS,6 Mbps,292.0,Baja
ENTRE RIOS,6 Mbps,1.0,Baja
ENTRE RIOS,6 Mbps,1.0,Baja
ENTRE RIOS,6 Mbps,30.0,Baja
ENTRE RIOS,6 Mbps,6.0,Baja
ENTRE RIOS,6 Mbps,872.0,Baja
ENTRE RIOS,6 Mbps,23.0,Baja
ENTRE RIOS,6 Mbps,17.0,Baja
ENTRE RIOS,6 Mbps,101.0,Baja
ENTRE RIOS,6 Mbps,29.0,Baja
